		urgency(1;1.0), документ(1;1.0)
Набить рукописный текст 9 страниц в Ворд		Виртуальный помощник -> Работа с текстом, копирайтинг, переводы
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		документ(1;1.0), документ(1;1.0)
Сделать задание по английскому		Виртуальный помощник -> Работа с текстом, копирайтинг, переводы
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		language(1;1.0), сделать(1;1.0)
Сделать курсовую		Виртуальный помощник -> Работа с текстом, копирайтинг, переводы
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		сделать(1;1.0)
Перевод сайта		Виртуальный помощник -> Работа с текстом, копирайтинг, переводы
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		перевод(1;1.0), site(1;1.0)
Обработка реестров		Виртуальный помощник -> Работа с текстом, копирайтинг, переводы
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		обработка(1;1.0)
Сделать надстройку для автоматизированного заполнения договоров в Word		Виртуальный помощник -> Работа с текстом, копирайтинг, переводы
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		документ(1;1.0), программа(1;1.0), сделать(1;1.0)
Написать биографию для электронного музыканта		Виртуальный помощник -> Работа с текстом, копирайтинг, переводы
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		написать(1;1.0)
Реферат на тему "ТИПОЛОГИЯ ИНТЕРНЕТ-СМИ"		Виртуальный помощник -> Работа с текстом, копирайтинг, переводы
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		
Рерайт 10 страниц (15 000 знаков) до 22:00		Виртуальный помощник -> Работа с текстом, копирайтинг, переводы
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		документ(1;1.0)
Отформатировать дипломную работу в word		Виртуальный помощник -> Работа с текстом, копирайтинг, переводы
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		work(1;1.0), программа(1;1.0)
Виртуальный помошник со знанием основ копирайтинга		Виртуальный помощник -> Работа с текстом, копирайтинг, переводы
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		написать(1;1.0)
Довести диплом до сдачи		Виртуальный помощник -> Работа с текстом, копирайтинг, переводы
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		
Написать рецензию к магистерской		Виртуальный помощник -> Работа с текстом, копирайтинг, переводы
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		написать(1;1.0)
Написание уникальных текстов на тему керамической плитки		Виртуальный помощник -> Работа с текстом, копирайтинг, переводы
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		документ(1;1.0)
Переработать текст ДП		Виртуальный помощник -> Работа с текстом, копирайтинг, переводы
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		доработать(1;1.0), документ(1;1.0)
Написать 10 статей		Виртуальный помощник -> Работа с текстом, копирайтинг, переводы
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		написать(1;1.0), статья(1;1.0)
Проверить и изменить оформление диплома и стилистику		Виртуальный помощник -> Работа с текстом, копирайтинг, переводы
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		проверка(1;1.0), замена(1;1.0)
Проверить диплом на антиплагиат		Виртуальный помощник -> Работа с текстом, копирайтинг, переводы
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		проверка(1;1.0)
Перевести 30 страниц с русского на английский		Виртуальный помощник -> Работа с текстом, копирайтинг, переводы
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		перевод(1;1.0), документ(1;1.0), language(1;1.0), language(1;1.0)
Отредактировать отзывы клиентов для сайта		Виртуальный помощник -> Работа с текстом, копирайтинг, переводы
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		editing(1;1.0), site(1;1.0)
Написать курсовую 60% уникальности		Виртуальный помощник -> Работа с текстом, копирайтинг, переводы
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		написать(1;1.0)
Необходимо расшифровать запись интервью (английский язык)		Виртуальный помощник -> Расшифровка аудио- и видеозаписей
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		decrypt(1;1.0), интервью/опрос(1;1.0), language(1;1.0)
Расшифровать запись интервью		Виртуальный помощник -> Расшифровка аудио- и видеозаписей
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		decrypt(1;1.0), интервью/опрос(1;1.0)
Расшифровать запись интервью (6)		Виртуальный помощник -> Расшифровка аудио- и видеозаписей
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		decrypt(1;1.0), интервью/опрос(1;1.0)
Расшифровка диктофонных записей		Виртуальный помощник -> Расшифровка аудио- и видеозаписей
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		
Необходимо расшифровать запись		Виртуальный помощник -> Расшифровка аудио- и видеозаписей
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		decrypt(1;1.0)
Расшифровать запись интервью 5		Виртуальный помощник -> Расшифровка аудио- и видеозаписей
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		decrypt(1;1.0), интервью/опрос(1;1.0)
Расшифровка интервью		Виртуальный помощник -> Расшифровка аудио- и видеозаписей
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		интервью/опрос(1;1.0)
Расшифровать запись интервью 2		Виртуальный помощник -> Расшифровка аудио- и видеозаписей
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		decrypt(1;1.0), интервью/опрос(1;1.0)
Расшифровать запись интервью 3		Виртуальный помощник -> Расшифровка аудио- и видеозаписей
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		decrypt(1;1.0), интервью/опрос(1;1.0)
Расшифровать запись интервью 4		Виртуальный помощник -> Расшифровка аудио- и видеозаписей
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		decrypt(1;1.0), интервью/опрос(1;1.0)
Необходимо расшифровать две аудио записи		Виртуальный помощник -> Расшифровка аудио- и видеозаписей
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		decrypt(1;1.0)
Расшифровать запись интервью (1)		Виртуальный помощник -> Расшифровка аудио- и видеозаписей
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		decrypt(1;1.0), интервью/опрос(1;1.0)
Необходимо расшифровать аудиофайл в текст		Виртуальный помощник -> Расшифровка аудио- и видеозаписей
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		decrypt(1;1.0), документ(1;1.0)
Необходимо расшифровать запись интервью		Виртуальный помощник -> Расшифровка аудио- и видеозаписей
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		decrypt(1;1.0), интервью/опрос(1;1.0)
Составить список роликов в youtube		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		создать(1;1.0), видео(1;1.0)
Составить список фирм занимающиеся мусором		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		мусор(1;1.0), создать(1;1.0)
Отслеживать объявления на юду		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		объявление(1;1.0), объявление(1;1.0)
Найти компании, обзвонить их и узнать цены		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		поиск(1;1.0), cost(1;1.0), calling(1;1.0), predprinimatel(1;1.0)
Создать клиентскую базу		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		создать(1;1.0)
Скомпоновать базу данных		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		данные(1;1.0)
Составить список поставщиков и обзвонить их		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		создать(1;1.0), calling(1;1.0)
Найди провайдера		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		
Составить список компаний		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		создать(1;1.0), predprinimatel(1;1.0)
Сделать что-то вроде конспектов		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		сделать(1;1.0)
Спарсить веб ссылки		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		
Составить базу данных крупнейших компаний пищевой промышленности России, Европы, США		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		создать(1;1.0), predprinimatel(1;1.0), производитель электроники(1;1.0), данные(1;1.0)
Написать два реферата		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		написать(1;1.0)
Найти аудиосказку Тисту		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		поиск(1;1.0)
Ответить на вопросы к экзамену		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		
Собрать базу разработчиков		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		собрать(1;1.0)
Помочь скачать 4 архива		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		помощь(1;1.0)
Составить план путешествия по Венгрии		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		создать(1;1.0)
Написать теоретическую часть диплома		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		написать(1;1.0)
Поиск помещения под кафе		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		комната(1;1.0)
Получить предложения от продавцов батарей отопления		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		
Найти ответы на вопросы		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		поиск(1;1.0)
Сделать контрольную работу по демографии		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		work(1;1.0), сделать(1;1.0)
Составить список сайтов		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		создать(1;1.0), site(1;1.0)
Составлять базу владельцев пиццерий в городах РФ		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		
Сравнить цены в интернет магазинах		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		сеть(1;1.0), cost(1;1.0), магазин(1;1.0), интернет-магазин(1;1.0)
Найти стоматолога Бабкину Е. Ю		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		поиск(1;1.0)
Посоветуйте ветеринара!!!		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		
Поиск информации по АК-47 для игры в страйкбол		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		данные(1;1.0)
Удалить заблокированных пользователей в группе вк		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		
Провести анализ предложений факторинговых компаний!		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		провести(1;1.0), predprinimatel(1;1.0)
Список производителей теплоносителей, фото продукции		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		фото(1;1.0)
Поиск / подбор достопремичательностей по маршруту путешествия		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		
Найти в интернете логотипы фабрик из списка названий и скинуть их		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		поиск(1;1.0), сеть(1;1.0), дизайн(1;1.0)
Поиск районных интернет-сообществ		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		
Составление базы актуальных инвесторов и покупателей		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		
Найти и заказать пантон		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		поиск(1;1.0)
Найти 10 компаний из Европы, готовых покупать семена льна (для выполнения задания, необходимо владеть английским языком)		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		predprinimatel(1;1.0), language(1;1.0), купить(1;1.0), поиск(1;1.0)
Составить список поставщиков товаров		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		создать(1;1.0), товары(1;1.0)
Составить список СНТ		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		создать(1;1.0)
Перенести список друзей фб в excel		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		принести/перенести(1;1.0), программа(1;1.0)
Найти организацию, которая сможет провести независимую экспертизу велосипедного амортизатора		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		провести(1;1.0), поиск(1;1.0)
Составить список компаний с вакансией “менеджер по продажам”		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		создать(1;1.0), продать(1;1.0), predprinimatel(1;1.0)
Ответить на вопросы по истории России		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		производитель электроники(1;1.0)
Составить список агенств		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		создать(1;1.0)
Составить список торговых центров Санкт- Петербурга		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		создать(1;1.0), продать(1;1.0)
Нужно сделать 15 сек. Видеоотзыв		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		сделать(1;1.0)
Отредактировать текст из 200 страниц в читаемый вид		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		editing(1;1.0), документ(1;1.0), документ(1;1.0)
Найти и перезалить видео в сообщество Вконтакте		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		поиск(1;1.0), видео(1;1.0)
Собрать базу адресов производителей сыра РФ		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		собрать(1;1.0)
Найти в интернете данный товар		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		поиск(1;1.0), сеть(1;1.0), данные(1;1.0), товары(1;1.0)
Решить правовую задачу		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		придумать(1;1.0)
Составить список event-агентств Москвы		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		создать(1;1.0)
Составить базу e-mail адресов магазинов мужской мультибрэндовой одежды		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		магазин(1;1.0), создать(1;1.0), clothes(1;1.0)
Создать файл с ссылками на объявления о сдаче дома		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		объявление(1;1.0), house(1;1.0), создать(1;1.0)
Написать реферат		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		написать(1;1.0)
Составить список предложений по страхованию каско и осаго		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		создать(1;1.0)
Провести с ребенком психологическое тестирование		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		провести(1;1.0), тестирование(1;1.0), человек(1;1.0)
Проверить, оформить и дописать текст		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		проверка(1;1.0), обработка(1;1.0), документ(1;1.0)
Составить список красивых сайтов		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		site(1;1.0), создать(1;1.0)
Составить список и обзвонить поставщиков		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		создать(1;1.0), calling(1;1.0)
Составить список школ муниц в городе Химки и вокруг него		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		создать(1;1.0)
Получить вкладыш диплома РУДН		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		
Заполнить таблицу		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		
Написать Курсовую		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		написать(1;1.0)
Составить перечень площадок и мероприятий на основе базы данных		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		создать(1;1.0), данные(1;1.0), promo(1;1.0)
Обзвонить 60 номеров, узнать стоимость услуги		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		calling(1;1.0), cost(1;1.0)
Правильно перевести фразы		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		перевод(1;1.0)
Собрать базу потенциальных клиентов для обзвона, направление - салон красоты, парикмахерская		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		собрать(1;1.0), calling(1;1.0)
Контент анализ		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		
Найти арматуру лежалую или б\у		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		поиск(1;1.0)
Собрать базу		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		собрать(1;1.0)
Нужно найти книгу по экономике англ автора		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		поиск(1;1.0)
Доделать курсовую по экономике		Виртуальный помощник -> Поиск и обработка информации
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		
Поднять сайт в поисковиках		Виртуальный помощник -> Реклама и продвижение в интернете
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		site(1;1.0), принести/перенести(1;1.0)
Эмейл рассылка		Виртуальный помощник -> Реклама и продвижение в интернете
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		
Нагнать людей в группу VK		Виртуальный помощник -> Реклама и продвижение в интернете
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		человек(1;1.0)
Продвижение в сфере услуг красоты		Виртуальный помощник -> Реклама и продвижение в интернете
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		promo(1;1.0)
Настроить рекламу в Яндекс.Директ		Виртуальный помощник -> Реклама и продвижение в интернете
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		настройка(1;1.0), promo(1;1.0)
Настроить Яндекс маркет		Виртуальный помощник -> Реклама и продвижение в интернете
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		настройка(1;1.0)
Настроить кампанию Яндекс Директ		Виртуальный помощник -> Реклама и продвижение в интернете
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		настройка(1;1.0)
Маркетинговая стратегия бренда		Виртуальный помощник -> Реклама и продвижение в интернете
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		
Подобрать ключевые запросы для контекстной рекламы		Виртуальный помощник -> Реклама и продвижение в интернете
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		promo(1;1.0)
Помощь по сайту		Виртуальный помощник -> Реклама и продвижение в интернете
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		site(1;1.0), помощь(1;1.0)
Продвинуть сайт на первую страницу в Яндексе		Виртуальный помощник -> Реклама и продвижение в интернете
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		site(1;1.0), документ(1;1.0)
Продвинуть группу VK		Виртуальный помощник -> Реклама и продвижение в интернете
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		
Создать группу в контакте		Виртуальный помощник -> Реклама и продвижение в интернете
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		создать(1;1.0)
Продвижение групп в соц.сетях		Виртуальный помощник -> Реклама и продвижение в интернете
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		сеть(1;1.0), promo(1;1.0)
Продвижение сайта		Виртуальный помощник -> Реклама и продвижение в интернете
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		site(1;1.0), promo(1;1.0)
Придумать домен сайта		Виртуальный помощник -> Реклама и продвижение в интернете
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		site(1;1.0), house(1;1.0), придумать(1;1.0)
Обзвон базы учреждений		Виртуальный помощник -> Обзвон по базе
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		calling(1;1.0)
Обзвонить оптовые компании		Виртуальный помощник -> Обзвон по базе
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		calling(1;1.0), predprinimatel(1;1.0)
Обзвон клиентской базы		Виртуальный помощник -> Обзвон по базе
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		calling(1;1.0)
Обзвонить потенциальных резидентов технопарка		Виртуальный помощник -> Обзвон по базе
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		производитель электроники(1;1.0), calling(1;1.0)
Обзвонить базу		Виртуальный помощник -> Обзвон по базе
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		calling(1;1.0)
Обзвонить клиентов по базе		Виртуальный помощник -> Обзвон по базе
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		calling(1;1.0)
Обзвонить магазины одежды		Виртуальный помощник -> Обзвон по базе
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		магазин(1;1.0), clothes(1;1.0), calling(1;1.0)
Оформление заявки на консультацию		Виртуальный помощник -> Обзвон по базе
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		consult(1;1.0)
Сделать обзвон по готовому скрипту		Виртуальный помощник -> Обзвон по базе
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		calling(1;1.0), programming(1;1.0), сделать(1;1.0)
Человек для обзвона должностных лиц		Виртуальный помощник -> Обзвон по базе
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		человек(1;1.0), calling(1;1.0), макияж(1;1.0)
Обзвонить риэлторов Москвы с предложением об аренде участка		Виртуальный помощник -> Обзвон по базе
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		calling(1;1.0)
Обзвонить потенциальных клиентов		Виртуальный помощник -> Обзвон по базе
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		calling(1;1.0)
Обзвонить потенциальных партнеров по нашей базе		Виртуальный помощник -> Прозвон баз по телефону
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		calling(1;1.0)
Обзвонить клиентов по базе		Виртуальный помощник -> Прозвон баз по телефону
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		calling(1;1.0)
Исходящие звонки		Виртуальный помощник -> Прозвон баз по телефону
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		
Обзвонить 25 агенств по продаже бизнеса		Виртуальный помощник -> Прозвон баз по телефону
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		calling(1;1.0), продать(1;1.0)
Создать локальную сеть		Компьютерная помощь
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		сеть(1;1.0), создать(1;1.0)
Удалить вирусы на компьютере		Компьютерная помощь
	BAD found-wrong	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
		компьютер(1;1.0), вирусы(1;1.0)
Ремонт монитора Viewsonic		Компьютерная помощь
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		электроника(1;1.0), производитель электроники(1;1.0), производитель телефонов(1;1.0), производитель тв(1;1.0), производитель планшетов(1;1.0), ремонт(1;1.0)
